date;cash_type;money;coffee_name
14/02/2025;cash;27.0;Chocolate with milk
14/02/2025;card;29.0;Coffee with Irish whiskey
14/02/2025;card;28.0;Super chocolate
14/02/2025;card;28.0;Double Irish whiskey
20/03/2025;card;25.96;Americano
15/02/2025;card;27.0;Double vanilla
15/02/2025;cash;30.0;Mochaccino
15/02/2025;cash;27.0;Irish whiskey with milk
15/02/2025;card;15.0;Tea
15/02/2025;card;25.0;Americano with Milk
15/02/2025;card;25.0;Americano with Milk
16/02/2025;card;33.0;Latte
16/02/2025;card;28.0;Caramel with chocolate
16/02/2025;cash;25.0;Irish whiskey
16/02/2025;cash;20.0;Double vanilla
16/02/2025;card;33.0;Latte
16/02/2025;card;29.0;Coffee with Irish whiskey
16/02/2025;card;30.0;Cappuccino
16/02/2025;card;28.0;Caramel coffee
17/02/2025;card;20.0;Espresso
17/02/2025;cash;30.0;Cappuccino
17/02/2025;card;28.0;Caramel with Irish whiskey
17/02/2025;cash;25.0;Americano with Milk
17/02/2025;cash;20.0;Espresso
17/02/2025;card;30.0;Cappuccino
17/02/2025;cash;29.0;Coffee with Irish whiskey
17/02/2025;cash;25.0;Americano with Milk
18/02/2025;cash;28.0;Vanilla with Irish whiskey
18/02/2025;card;25.0;Americano with Milk
18/02/2025;card;30.0;Cappuccino
18/02/2025;card;25.0;Americano with Milk
20/03/2025;card;25.96;Americano
21/03/2025;card;25.96;Americano
19/02/2025;cash;25.0;Americano with Milk
19/02/2025;card;20.0;Espresso
20/02/2025;card;30.0;Cappuccino
20/02/2025;cash;30.0;Mochaccino
20/02/2025;card;29.0;Coffee with Irish whiskey
20/02/2025;cash;25.0;Americano with Milk
20/02/2025;cash;20.0;Espresso
20/02/2025;card;33.0;Latte
20/02/2025;card;30.0;Cappuccino
20/02/2025;card;25.0;Chocolate
20/02/2025;card;25.0;Americano with Milk
20/02/2025;cash;25.0;Americano with Milk
20/02/2025;card;28.0;Double Irish whiskey
21/02/2025;cash;25.0;Irish whiskey
21/02/2025;card;30.0;Mochaccino
21/02/2025;card;25.0;Irish whiskey
21/02/2025;cash;25.0;Americano with Milk
21/02/2025;card;25.0;Americano with Milk
21/02/2025;card;28.0;Double Irish whiskey
21/02/2025;cash;20.0;Espresso
21/02/2025;card;33.0;Latte
21/02/2025;cash;25.0;Americano with Milk
21/02/2025;card;33.0;Latte
21/02/2025;cash;15.0;Tea
22/02/2025;card;28.0;Caramel with chocolate
22/02/2025;card;33.0;Latte
22/02/2025;card;25.0;Americano with Milk
22/02/2025;card;29.0;Coffee with Irish whiskey
23/02/2025;card;28.0;Double Irish whiskey
21/03/2025;card;25.96;Americano
23/02/2025;card;25.0;Americano with Milk
23/02/2025;cash;28.0;Double Irish whiskey
24/02/2025;card;15.0;Tea
24/02/2025;card;28.0;Caramel with Irish whiskey
24/02/2025;card;28.0;Caramel with Irish whiskey
24/02/2025;card;25.0;Caramel with milk
25/02/2025;card;29.0;Coffee with Irish whiskey
25/02/2025;card;33.0;Latte
26/02/2025;cash;25.0;Americano with Milk
26/02/2025;cash;25.0;Americano with Milk
26/02/2025;cash;25.0;Irish whiskey
26/02/2025;card;33.0;Latte
26/02/2025;card;27.0;Irish whiskey with milk
26/02/2025;cash;15.0;Tea
26/02/2025;cash;20.0;Espresso
26/02/2025;card;15.0;Tea
26/02/2025;card;15.0;Tea
26/02/2025;card;15.0;Tea
26/02/2025;card;15.0;Tea
26/02/2025;cash;33.0;Latte
26/02/2025;card;33.0;Latte
26/02/2025;card;27.0;Irish whiskey with milk
26/02/2025;card;29.0;Coffee with Irish whiskey
26/02/2025;card;25.0;Caramel with milk
26/02/2025;card;28.0;Caramel with chocolate
27/02/2025;cash;25.0;Americano with Milk
27/02/2025;cash;15.0;Tea
28/02/2025;card;25.0;Americano with Milk
28/02/2025;cash;20.0;Espresso
28/02/2025;cash;33.0;Latte
28/02/2025;cash;33.0;Latte
28/02/2025;cash;30.0;Cappuccino
28/02/2025;cash;25.0;Americano with Milk
28/02/2025;card;28.0;Super chocolate
28/02/2025;card;28.0;Double Irish whiskey
28/02/2025;card;25.0;Americano with Milk
01/03/2025;cash;30.0;Cappuccino
01/03/2025;cash;25.0;Americano with Milk
01/03/2025;cash;15.0;Tea
01/03/2025;card;27.0;Chocolate with milk
01/03/2025;card;27.0;Irish whiskey with milk
02/03/2025;card;25.0;Americano with Milk
02/03/2025;card;30.0;Cappuccino
02/03/2025;card;28.0;Caramel coffee
02/03/2025;cash;28.0;Coffee with chocolate
02/03/2025;cash;30.0;Cappuccino
02/03/2025;cash;28.0;Super chocolate
02/03/2025;card;25.0;Irish whiskey
02/03/2025;card;27.0;Chocolate with milk
02/03/2025;card;27.0;Irish whiskey with milk
02/03/2025;card;33.0;Latte
02/03/2025;cash;25.0;Caramel with milk
03/03/2025;card;25.0;Americano with Milk
03/03/2025;card;25.0;Irish whiskey
03/03/2025;card;25.0;Irish whiskey
03/03/2025;card;27.0;Irish with chocolate
03/03/2025;card;28.0;Caramel with Irish whiskey
03/03/2025;card;25.0;Americano with Milk
05/03/2025;card;25.0;Irish whiskey
05/03/2025;card;27.0;Vanilla coffee
05/03/2025;cash;20.0;Espresso
21/03/2025;card;25.96;Americano
05/03/2025;cash;27.0;Irish whiskey with milk
05/03/2025;card;33.0;Latte
05/03/2025;card;25.0;Americano with Milk
21/03/2025;card;25.96;Americano
07/03/2025;card;27.0;Double ristretto
07/03/2025;card;25.0;Americano with Milk
07/03/2025;card;27.0;Irish with chocolate
07/03/2025;card;25.0;Irish whiskey
07/03/2025;cash;27.0;Chocolate with milk
08/03/2025;card;25.0;Americano with Milk
08/03/2025;card;20.0;Espresso
08/03/2025;card;30.0;Hot milkshake
08/03/2025;card;28.0;Caramel with chocolate
21/03/2025;card;25.96;Americano
21/03/2025;card;25.96;Americano
21/03/2025;card;25.96;Americano
09/03/2025;card;30.0;Mochaccino
22/03/2025;card;25.96;Americano
09/03/2025;card;28.0;Vanilla with Irish whiskey
09/03/2025;card;27.0;Irish whiskey with milk
09/03/2025;cash;27.0;Chocolate with milk
22/03/2025;card;25.96;Americano
10/03/2025;card;27.0;Irish whiskey with milk
10/03/2025;card;27.0;Irish whiskey with milk
10/03/2025;card;30.0;Cappuccino
11/03/2025;card;30.0;Cappuccino
11/03/2025;cash;27.0;Chocolate with milk
11/03/2025;cash;28.0;Super chocolate
11/03/2025;card;27.0;Irish with chocolate
11/03/2025;card;27.0;Irish with chocolate
12/03/2025;card;33.0;Latte
23/03/2025;card;25.96;Americano
12/03/2025;card;25.0;Americano with Milk
12/03/2025;card;28.0;Double Irish whiskey
12/03/2025;card;25.0;Americano with Milk
12/03/2025;card;25.0;Americano with Milk
12/03/2025;card;27.0;Irish whiskey with milk
12/03/2025;card;27.0;Irish whiskey with milk
14/03/2025;card;25.0;Americano with Milk
14/03/2025;card;28.0;Double Irish whiskey
14/03/2025;card;33.0;Latte
14/03/2025;card;27.0;Irish whiskey with milk
15/03/2025;card;15.0;Tea
15/03/2025;card;20.0;Espresso
15/03/2025;card;25.0;Irish whiskey
15/03/2025;card;25.0;Irish whiskey
15/03/2025;card;27.0;Irish whiskey with milk
15/03/2025;card;27.0;Chocolate with milk
15/03/2025;card;28.0;Caramel with Irish whiskey
15/03/2025;card;25.0;Irish whiskey
15/03/2025;card;25.0;Americano with Milk
15/03/2025;card;33.0;Latte
15/03/2025;card;30.0;Cappuccino
16/03/2025;card;25.0;Americano with Milk
16/03/2025;card;25.0;Americano with Milk
16/03/2025;cash;25.0;Americano with Milk
16/03/2025;card;29.0;Coffee with Irish whiskey
17/03/2025;card;29.0;Coffee with Irish whiskey
17/03/2025;card;25.0;Irish whiskey
17/03/2025;card;33.0;Latte
17/03/2025;card;29.0;Coffee with Irish whiskey
17/03/2025;card;29.0;Coffee with Irish whiskey
18/03/2025;card;29.0;Coffee with Irish whiskey
18/03/2025;cash;28.0;Double Irish whiskey
18/03/2025;cash;20.0;Espresso
18/03/2025;card;25.0;Irish whiskey
18/03/2025;card;30.0;Chocolate with coffee
18/03/2025;card;30.0;Chocolate with coffee
19/03/2025;card;25.0;Irish whiskey
19/03/2025;card;27.0;Chocolate with milk
19/03/2025;cash;30.0;Mochaccino
19/03/2025;cash;33.0;Latte
19/03/2025;cash;25.0;Double chocolate
20/03/2025;card;25.0;Irish whiskey
20/03/2025;card;33.0;Latte
20/03/2025;cash;30.0;Chocolate with coffee
21/03/2025;card;25.0;Irish whiskey
21/03/2025;card;27.0;Chocolate with milk
21/03/2025;card;28.0;Super chocolate
21/03/2025;card;25.0;Americano with Milk
22/03/2025;card;27.0;Irish whiskey with milk
22/03/2025;card;27.0;Irish with chocolate
22/03/2025;card;25.0;Irish whiskey
22/03/2025;card;15.0;Tea
22/03/2025;cash;25.0;Irish whiskey
22/03/2025;card;28.0;Caramel with Irish whiskey
22/03/2025;cash;22.0;Caramel
22/03/2025;card;25.0;Americano with Milk
22/03/2025;card;25.0;Americano with Milk
22/03/2025;card;29.0;Coffee with Irish whiskey
23/03/2025;cash;25.0;Irish whiskey
23/03/2025;cash;25.0;Americano with Milk
23/03/2025;cash;25.0;Americano with Milk
23/03/2025;cash;30.0;Cappuccino
23/03/2025;card;25.0;Irish whiskey
23/03/2025;card;28.0;Super chocolate
23/03/2025;card;28.0;Vanilla with Irish whiskey
23/03/2025;card;29.0;Coffee with Irish whiskey
